taxon_id,taxon.name,n_obs,sum_individuals,id,quality_grade,observed_on,description,captive,uri,Epi.lat,Epi.long,location,taxon.common,user_login,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,family_name.x,genus_name.x,EpiCount,Setting,field:associated observation,TreeSp,GrowingSite,field:NA,Moss,EpiSize,DBH,EpiHeight,field:plant life stage,field:plant phenology->most common flowering/fruiting reproductive stage,TreeHeight,ObsGroup,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:host plant id,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:invasive?,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,DBH_num,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiCount_noNA,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,family_id,family_name.y,class_id,class_name,genus_id,genus_name.y,EpiID,BaseGroup,Site,Tree,TreeID,Epi,EpiNum,TreeCat,NumberTrees,Type,SiteLat,SiteLon,dominanttrees,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat
127079,Polypodium vulgare,220,1403,312912763,needs_id,2025/08/31 1:42 PM,"",FALSE,https://www.inaturalist.org/observations/312912763,47.0081555556,-2.2214638889,"47.0081555556,-2.2214638889",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.3,0.6,1.5-8,"","",15,S31T22,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg,6,6,1.5-8,0.3,2.8,0.3,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T22_E02,S31T22,S31,T22,S31T22,,02,60 - 90,2,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,14,1
127079,Polypodium vulgare,220,1403,312912763,needs_id,2025/08/31 1:42 PM,"",FALSE,https://www.inaturalist.org/observations/312912763,47.0081555556,-2.2214638889,"47.0081555556,-2.2214638889",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.3,0.6,1.5-8,"","",15,S31T22,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg,6,6,1.5-8,0.3,4.1,0.3,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T22_E03,S31T22,S31,T22,S31T22,,03,60 - 90,2,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,14,1
127079,Polypodium vulgare,220,1403,312912763,needs_id,2025/08/31 1:42 PM,"",FALSE,https://www.inaturalist.org/observations/312912763,47.0081555556,-2.2214638889,"47.0081555556,-2.2214638889",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.3,0.6,1.5-8,"","",15,S31T22,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg,6,6,1.5-8,0.3,5.4,0.3,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T22_E04,S31T22,S31,T22,S31T22,,04,60 - 90,2,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,14,1
127079,Polypodium vulgare,220,1403,312912763,needs_id,2025/08/31 1:42 PM,"",FALSE,https://www.inaturalist.org/observations/312912763,47.0081555556,-2.2214638889,"47.0081555556,-2.2214638889",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.3,0.6,1.5-8,"","",15,S31T22,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg,6,6,1.5-8,0.3,6.7,0.3,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T22_E05,S31T22,S31,T22,S31T22,,05,60 - 90,2,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,14,1
127079,Polypodium vulgare,220,1403,312912763,needs_id,2025/08/31 1:42 PM,"",FALSE,https://www.inaturalist.org/observations/312912763,47.0081555556,-2.2214638889,"47.0081555556,-2.2214638889",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.3,0.6,1.5-8,"","",15,S31T22,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565021347/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021351/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021335/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565021436/square.jpg,6,6,1.5-8,0.3,8,0.3,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T22_E06,S31T22,S31,T22,S31T22,,06,60 - 90,2,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,14,1
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,1.5,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E01,S31T23,S31,T23,S31T23,,01,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,2.58333333333333,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E02,S31T23,S31,T23,S31T23,,02,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,3.66666666666667,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E03,S31T23,S31,T23,S31T23,,03,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,4.75,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E04,S31T23,S31,T23,S31T23,,04,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,5.83333333333333,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E05,S31T23,S31,T23,S31T23,,05,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,6.91666666666667,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E06,S31T23,S31,T23,S31T23,,06,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913289,needs_id,2025/08/31 1:44 PM,"",FALSE,https://www.inaturalist.org/observations/312913289,47.0081277778,-2.2215527778,"47.0081277778,-2.2215527778",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,7,Rural,"",Quercus robur,trunk,,yes,0.2,0.5,1.5-8,"","",15,S31T23,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022073/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022038/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022048/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022104/square.jpg,7,7,1.5-8,0.2,8,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T23_E07,S31T23,S31,T23,S31T23,,07,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
127079,Polypodium vulgare,220,1403,312913816,needs_id,2025/08/31 1:47 PM,"",FALSE,https://www.inaturalist.org/observations/312913816,47.0081055556,-2.2215361111,"47.0081055556,-2.2215361111",common polypody,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,21104,Polypodiaceae,Polypodium,6,Rural,"",Quercus ilex,trunk,,yes,0.2-0.4,0.33,1.5-7,"","",15,S31T24,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.33,15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022832/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022833/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022868/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565022866/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565022832/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022833/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022868/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565022866/square.jpg,6,6,1.5-7,0.2-0.4,1.5,0.2,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium,S31T24_E01,S31T24,S31,T24,S31T24,,01,30 - 60,14,Forest,47.0080376,-2.2215573,Quercus ilex Quercus robur Ilex Robinia Pinus Arbutus Crataegus,127,2,81,2
