id,DBH,EpiHeight,EpiSize,EpiCount,TreeHeight,Setting,Moss,ObsGroup,GrowingSite,TreeSp,TreeGenus,DBH_raw,EpiHeight_raw,EpiSize_raw,EpiCount_raw,TreeHeight_raw,Setting_raw,Moss_raw,GrowingSite_raw,TreeSp_raw,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_login,taxon.name,community_taxon_id,taxon.rank,taxon.status,taxon_id,source_project_ids,DBH_num,TreeHeight_num,EpiCount_num,photo_gallery,photo_urls_concat,EpiHeight_num,EpiSize_num,obs_date,dbh_txt,dbh_flag,dbh_note,n_obs,sum_individuals,family_id,family_name,class_id,class_name,genus_id,genus_name
263368797,0.54,0.50- 11,0.19,6,,Rural,yes,263368797,trunk,Tila platyphylos,Tilia,0.54,0.50- 11,0.19,6,,Rural,yes,trunk,Tila platyphylos,research,2025-02-28 12:27:55,At least 5 mature individuals of P. cf. cambricum on Tilia platyphylos,FALSE,https://www.inaturalist.org/observations/263368797,43.5201382991,-5.618393804,"43.5201382991,-5.618393804",southern polypody,glendamendieta,Polypodium cambricum,346413,species,native,346413,accidental-epiphytes-united,0.54,,6,"<div><img src=""https://static.inaturalist.org/photos/473126780/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127281/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127299/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127316/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127324/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473126780/square.jpeg|https://static.inaturalist.org/photos/473127281/square.jpeg|https://static.inaturalist.org/photos/473127299/square.jpeg|https://static.inaturalist.org/photos/473127316/square.jpeg|https://static.inaturalist.org/photos/473127324/square.jpeg,8.9,0.19,2025-02-28,0.54,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263368797,0.54,0.50- 11,0.19,6,,Rural,yes,263368797,trunk,Tila platyphylos,Tilia,0.54,0.50- 11,0.19,6,,Rural,yes,trunk,Tila platyphylos,research,2025-02-28 12:27:55,At least 5 mature individuals of P. cf. cambricum on Tilia platyphylos,FALSE,https://www.inaturalist.org/observations/263368797,43.5201382991,-5.618393804,"43.5201382991,-5.618393804",southern polypody,glendamendieta,Polypodium cambricum,346413,species,native,346413,accidental-epiphytes-united,0.54,,6,"<div><img src=""https://static.inaturalist.org/photos/473126780/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127281/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127299/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127316/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127324/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473126780/square.jpeg|https://static.inaturalist.org/photos/473127281/square.jpeg|https://static.inaturalist.org/photos/473127299/square.jpeg|https://static.inaturalist.org/photos/473127316/square.jpeg|https://static.inaturalist.org/photos/473127324/square.jpeg,11,0.19,2025-02-28,0.54,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263369057,,,,,,,yes,263369057,trunk,,Unknown,,,,,,,yes,trunk,,research,2025-02-28 12:32:09,Umbiculus and Polypodium growing along the trunk ,FALSE,https://www.inaturalist.org/observations/263369057,43.5204641793,-5.6180426261,"43.5204641793,-5.6180426261",Wall Pennywort,glendamendieta,Umbilicus rupestris,129454,species,native,129454,accidental-epiphytes-united,,,1,"<div><img src=""https://static.inaturalist.org/photos/473127484/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127501/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473127532/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473127484/square.jpeg|https://static.inaturalist.org/photos/473127501/square.jpeg|https://static.inaturalist.org/photos/473127532/square.jpeg,,,2025-02-28,,,,268,307,51890,Crassulaceae,47124,Magnoliopsida,129459,Umbilicus
263370485,1.2,15,1.4,1,,Rural,yes,263370485,crotch,Quercus ruber,Quercus,1.2,15,1.4,1,,Rural,yes,crotch,Quercus ruber,research,2025-02-28 12:53:38,,FALSE,https://www.inaturalist.org/observations/263370485,43.5202346167,-5.6221223032,"43.5202346167,-5.6221223032",Cherry laurel,glendamendieta,Prunus laurocerasus,61432,species,introduced,61432,accidental-epiphytes-united,1.2,,1,"<div><img src=""https://static.inaturalist.org/photos/473130196/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473130222/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473130242/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473130262/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473130282/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473130196/square.jpeg|https://static.inaturalist.org/photos/473130222/square.jpeg|https://static.inaturalist.org/photos/473130242/square.jpeg|https://static.inaturalist.org/photos/473130262/square.jpeg|https://static.inaturalist.org/photos/473130282/square.jpeg,15,1.4,2025-02-28,1.2,,,3,3,47148,Rosaceae,47124,Magnoliopsida,47351,Prunus
263442156,,,,,,Rural,no,263442156,,Salix,Salix,,,,,,Rural,no,,Salix,research,2025/02/28 16:22,As an epiphyte o a probably oak tree,FALSE,https://www.inaturalist.org/observations/263442156,53.1677207756,8.1775280205,"53.1677207756,8.1775280205",catchweed bedstraw,arianr,Galium aparine,53059,species,native,53059,accidental-epiphytes-united,,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473268392/square.jpeg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473269682/square.jpeg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473269683/square.jpeg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473269685/square.jpeg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473269686/square.jpeg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/473268392/square.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/473269682/square.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/473269683/square.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/473269685/square.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/473269686/square.jpeg,,,2025-02-28,,,,47,69,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263482506,0.42,5,0.09,6,,Urban,no,263482506,branch,,Unknown,0.42,5,0.09,6,,Urban,no,branch,,needs_id,2025-03-01 13:01:16,At least 6 individuals and some other juveniles surviving on the branches of an ornamental tree. The tree upper branches appear to have been cut relatively recently.,FALSE,https://www.inaturalist.org/observations/263482506,43.5397319985,-5.6575230694,"43.5397319985,-5.6575230694",common polypody,glendamendieta,Polypodium vulgare,52680,species,native,127079,accidental-epiphytes-united,0.42,,6,"<div><img src=""https://static.inaturalist.org/photos/473349812/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349825/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349837/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349849/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473349857/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473349812/square.jpeg|https://static.inaturalist.org/photos/473349825/square.jpeg|https://static.inaturalist.org/photos/473349837/square.jpeg|https://static.inaturalist.org/photos/473349849/square.jpeg|https://static.inaturalist.org/photos/473349857/square.jpeg,5,0.09,2025-03-01,0.42,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263486582,,,,,,,yes,263486582,crotch,,Unknown,,,,,,,yes,crotch,,research,2025-03-01 13:03:27,"Epifita
Belém ",FALSE,https://www.inaturalist.org/observations/263486582,38.6992972,-9.2035041,"38.6992972,-9.2035041",Wall Pennywort,angelo2023,Umbilicus rupestris,129454,species,native,129454,accidental-epiphytes-united,,,1,"<div><img src=""https://static.inaturalist.org/photos/473357619/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473357817/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473357619/square.jpeg|https://static.inaturalist.org/photos/473357817/square.jpeg,,,2025-03-01,,,,268,307,51890,Crassulaceae,47124,Magnoliopsida,129459,Umbilicus
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263489276,0.23,6.3,0.01,7,,Urban,no,263489276,trunk,Magnolia grandiflora,Magnolia,0.23,6.3,0.01,7,,Urban,no,trunk,Magnolia grandiflora,needs_id,2025-03-01 14:37:39,"At least 7 individuals on a Magnolia, along the main trunk.",FALSE,https://www.inaturalist.org/observations/263489276,43.5395721933,-5.6591122204,"43.5395721933,-5.6591122204",southern polypody,glendamendieta,Polypodium cambricum,52680,species,native,346413,accidental-epiphytes-united,0.23,,7,"<div><img src=""https://static.inaturalist.org/photos/473363380/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363394/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363397/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363415/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363433/square.jpeg""style=""margin:20px;""><img src=""https://static.inaturalist.org/photos/473363452/square.jpeg""style=""margin:20px;""></div>",https://static.inaturalist.org/photos/473363380/square.jpeg|https://static.inaturalist.org/photos/473363394/square.jpeg|https://static.inaturalist.org/photos/473363397/square.jpeg|https://static.inaturalist.org/photos/473363415/square.jpeg|https://static.inaturalist.org/photos/473363433/square.jpeg|https://static.inaturalist.org/photos/473363452/square.jpeg,6.3,0.01,2025-03-01,0.23,,,149,322,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
263511979,,,,,,Rural,no,263511979,trunk,Pinus strobus,Pinus,,,,,,Rural,no,trunk,Pinus strobus,research,2025-02-28 12:56:11,"-accidental epiphyte, growing on P. strobus ",FALSE,https://www.inaturalist.org/observations/263511979,42.7212958709,-71.3972705316,"42.7212958709,-71.3972705316",partridgeberry,bog_goblin,Mitchella repens,83799,species,native,83799,accidental-epiphytes-united,,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473406475/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473406478/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473406470/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/473406475/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/473406478/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/473406470/square.jpg,,,2025-02-28,,,,2,2,47693,Rubiaceae,47124,Magnoliopsida,83800,Mitchella
263523492,,,,,,,yes,263523492,crotch,,Unknown,,,,,,,yes,crotch,,research,2025-03-01 17:12:04,,FALSE,https://www.inaturalist.org/observations/263523492,43.9593866,10.22934,"43.9593866,10.22934",Wall Pennywort,giacomonavari,Umbilicus rupestris,129454,species,native,129454,accidental-epiphytes-united,,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473430054/square.jpeg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/473430054/square.jpeg,,,2025-03-01,,,,268,307,51890,Crassulaceae,47124,Magnoliopsida,129459,Umbilicus
263707328,,,,,,Rural,no,263707328,trunk,Dicksonia,Dicksonia,,,,,,Rural,no,trunk,Dicksonia,needs_id,2025-03-03 12:28:50+11:00,Epiphyte on dicksonia ,FALSE,https://www.inaturalist.org/observations/263707328,-42.1505888333,145.3435216667,"-42.1505888333,145.3435216667",Cherry riceflower,calebcatto,Pimelea drupacea,,species,,323356,accidental-epiphytes-united,,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473791392/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473791423/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/473791462/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/473791392/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/473791423/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/473791462/square.jpg,,,2025-03-03,,,,1,1,50313,Thymelaeaceae,47124,Magnoliopsida,147472,Pimelea
