site,id,lon,lat,lat_cdeg,taxon.name,quality_grade,presence,CHELSA_bio7,CHELSA_npp_1981-2010_V.2.1,CHELSA_bio3,LAI,is_island,CHELSA_bio6,CHELSA_vpd_max_1981-2010_V.2.1,access_min,CHELSA_fgd_1981-2010_V.2.1,CHELSA_sfcWind_max_1981-2010_V.2.1,forest_age,CHELSA_bio15
B03676,no_id,14.7585580125868,47.6635382761743,-1.43456884132574,no_taxon,no_grade,0,29.2,1183.5,0.314000010490418,5.36928749084473,0,-7.34999999999997,782.2,85,113,2.013,54.1210861206055,24.5
B03677,no_id,7.01848123602179,51.0697539273952,1.9716468098952,no_taxon,no_grade,0,22.9,1373.4,0.301999998092651,1.71708083152771,0,-0.249999999999943,880.1,0,,3.518,53.8538131713867,11.1
B03678,no_id,-6.37770729766275,42.1454006747402,-6.95270644275978,no_taxon,no_grade,0,25.2,1357.6,0.379999995231628,1.51847863197327,0,-1.64999999999998,955.6,100,249,3.964,81.6195220947266,47.6
B03679,no_id,-0.329785773546447,52.7232883120281,3.62518119452812,no_taxon,no_grade,0,19.3,982.6,0.346000003814697,,0,1.65000000000003,794.5,10,,5.807,28.3691482543945,11.2
B03680,no_id,14.5318565189288,47.6858328630646,-1.41227425443543,no_taxon,no_grade,0,28.7,1091.1,0.323000001907349,4.27951574325562,0,-8.14999999999998,694.6,65,123,4.838,57.2856216430664,27.5
B03681,no_id,-0.0938713196290447,47.6294451075872,-1.46866200991278,no_taxon,no_grade,0,21.8,1075.9,0.352999997138977,,0,2.15000000000003,961.9,24,,4.825,51.7238082885742,17.6
B03682,no_id,-9.35530163119156,38.8664630169506,-10.2316441005494,no_taxon,no_grade,0,12.5,1162.3,0.308999991416931,0.642653226852417,0,9.85000000000002,774.1,4,,3.877,57.9161186218262,62.6
B03683,no_id,11.8538709192591,51.0618410258159,1.96373390831589,no_taxon,no_grade,0,25.2,957.8,0.294000005722046,,0,-2.24999999999994,909.5,33,43,5.275,34.9048347473145,24.4
B03684,no_id,3.59541816992196,48.3113852993655,-0.78672181813451,no_taxon,no_grade,0,23.2,1168.4,0.33199999332428,,0,0.250000000000057,937.8,32,,4.875,,10.8
B03685,no_id,6.3808486042527,58.2946073448431,9.1965002273431,no_taxon,no_grade,0,18.6,1166.5,0.245000004768372,1.77926123142242,0,-1.74999999999994,594,69,49,7.527,229.544967651367,34.5
B03686,no_id,9.19897077398692,60.9515289196525,11.8534218021525,no_taxon,no_grade,0,30.2,772.4,0.239000010490418,,0,-13.05,669.9,92,150,1.917,126.672790527344,34.2
B03687,no_id,-8.84278898224819,39.3723945266517,-9.72571259084826,no_taxon,no_grade,0,21.8,1073.6,0.403999996185303,1.7592339515686,0,6.25000000000006,1098.3,50,228,3.459,59.8769454956055,56.1
B03688,no_id,-0.533863681933137,54.0111085708272,4.91300145332716,no_taxon,no_grade,0,18.1,1061.8,0.34300000667572,,0,1.45000000000005,699,17,,5.489,19.716495513916,10.8
B03689,no_id,-3.36406005887717,47.9248367279334,-1.17327038956662,no_taxon,no_grade,0,17.6,1420.4,0.348000001907349,,0,3.55000000000001,776.9,8,,4.69,51.9786109924316,30
B03690,no_id,14.4369503783337,60.6556589407234,11.5575518232234,no_taxon,no_grade,0,27.7,931.8,0.224000000953674,,0,-8.24999999999994,743.5,137,133,3.211,63.3744125366211,34.1
B03691,no_id,-7.55833289048977,37.5958078853131,-11.5022992321869,no_taxon,no_grade,0,27.2,855.9,0.401000022888184,0.124436274170876,0,5.75000000000006,1662.5,86,167,3.093,59.5769386291504,64.9
B03692,no_id,-4.33821270757215,58.4819050745507,9.38379795705072,no_taxon,no_grade,0,11.7,1243.7,0.272000002861023,,0,2.45000000000005,495.9,191,,6.438,87.8750305175781,28.3
B03693,no_id,6.87998491736179,52.8830350215754,3.7849279040754,no_taxon,no_grade,0,21.4,1273.5,0.309999990463257,,0,-0.149999999999977,758.2,23,,5.68,50.0509605407715,16
B03694,no_id,9.57860905211597,36.3213067143323,-12.7768004031677,no_taxon,no_grade,0,29.2,794.6,0.385999989509583,,0,4.95000000000005,1865.3,83,143,4.088,,44.9
B03695,no_id,-8.21599253758594,39.9960172824621,-9.10208983503795,no_taxon,no_grade,0,24.2,1656.8,0.405999994277954,1.61544120311737,0,3.15000000000003,1060.8,33,249,2.883,62.8611259460449,54.1
B03696,no_id,10.1995664965342,45.9152937025468,-3.18281341495325,no_taxon,no_grade,0,30.2,1287.2,0.323000001907349,5.2465705871582,0,-7.54999999999996,865.8,31,91,1.996,54.7990036010742,33.6
B03697,no_id,11.2348534853208,42.7373820890482,-6.36072502845182,no_taxon,no_grade,0,24,1231,0.305999994277954,0.661939382553101,0,4.25000000000006,1363.1,86,235,4.649,31.3069801330566,40.1
B03698,no_id,6.4578062841621,45.1865308117317,-3.91157630576831,no_taxon,no_grade,0,29.1,793.1,0.330999994277954,4.39730834960938,0,-11.7499999999999,608.3,50,177,2.578,156.998794555664,13.1
B03699,no_id,14.3740814464521,41.1112844989501,-7.98682261854987,no_taxon,no_grade,0,26.6,1754.7,0.35699999332428,3.96374106407166,0,1.85000000000002,1242.1,7,235,2.721,41.4332389831543,43.8
B03700,no_id,12.326409468143,63.9528556797289,14.8547485622289,no_taxon,no_grade,0,24.1,814.1,0.227999997138977,,0,-8.94999999999999,527.2,164,189,4.444,128.880249023438,19
B03701,no_id,5.69907216145184,45.7948475597012,-3.30325955779878,no_taxon,no_grade,0,27.6,1424.8,0.315000009536743,3.0689115524292,0,-1.94999999999999,1138.9,16,,1.498,50.5965461730957,15.4
B03702,no_id,-6.52230865357809,38.7357735702919,-10.3623335472081,no_taxon,no_grade,0,29.4,835.5,0.373000001907349,0.29956978559494,0,4.25000000000006,1911.5,59,167,2.823,64.6817474365234,54.3
B03703,no_id,-5.15648097056425,40.6400681127293,-8.45803900477072,no_taxon,no_grade,0,27.3,998.8,0.36800000667572,0.806395769119263,0,-1.94999999999999,1185,84,228,3.715,65.9461898803711,39.2
B03704,no_id,11.7630303625558,52.3504877516731,3.25238063417313,no_taxon,no_grade,0,24.8,889.5,0.279999995231628,,0,-1.54999999999995,946.2,30,251,4.688,40.4868392944336,19.8
B03705,no_id,-5.21549827530296,40.4123699726264,-8.68573714487365,no_taxon,no_grade,0,26.9,1200.6,0.344000005722046,0.790432274341583,0,-4.54999999999996,1043.5,76,90,3.262,101.711967468262,49.5
B03706,no_id,8.76591844666131,60.2560823535709,11.1579752360709,no_taxon,no_grade,0,28,821.1,0.249000000953674,,0,-10.65,668.3,152,148,2.39,124.654281616211,34
B03707,no_id,6.40651231536621,49.2468833135018,0.148776196001798,no_taxon,no_grade,0,24.2,1328.1,0.311999988555908,1.35936188697815,0,-0.949999999999989,918.1,23,,4.179,46.2788314819336,12.5
B03708,no_id,-6.68429530262267,43.1200114310066,-5.97809568649345,no_taxon,no_grade,0,21.9,1209.2,0.399000000953674,2.13687610626221,0,-2.64999999999998,654.5,78,,6.713,97.0292282104492,36.8
B03709,no_id,8.41826889342442,36.2273100428595,-12.8707970746405,no_taxon,no_grade,0,31.6,1053.5,0.396000003814697,0.275104135274887,0,1.55000000000001,1809.2,57,197,4.052,77.0961227416992,42.2
B03710,no_id,-0.8091173363896,47.6443627026385,-1.45374441486152,no_taxon,no_grade,0,21.4,1088.3,0.358999991416931,,0,2.25000000000006,924.4,20,,4.954,33.3116226196289,20.4
B03711,no_id,5.61130398778798,52.7089024001778,3.61079528267783,no_taxon,no_grade,0,18.1,1272.3,0.225999999046326,,0,1.65000000000003,751.1,29,,6.444,38.2970428466797,17.7
B03712,no_id,1.03372574048975,44.272664492772,-4.82544262472799,no_taxon,no_grade,0,24.2,1290.3,0.360999989509583,1.32005715370178,0,1.85000000000002,1095.4,56,,4.136,45.9917106628418,12.2
B03713,no_id,2.53540871755853,48.4272767446386,-0.670830372861396,no_taxon,no_grade,0,23,1060.2,0.334999990463257,,0,1.05000000000001,979.2,6,,3.982,77.3767852783203,11.3
B03714,no_id,12.8806304804347,64.1282548027581,15.0301476852581,no_taxon,no_grade,0,24.7,765.6,0.222000002861023,,0,-9.84999999999997,523.2,204,192,5.3,162.81819152832,21.1
B03715,no_id,12.5313691865613,58.5368060699953,9.43869895249527,no_taxon,no_grade,0,23.5,1158,0.186000001430511,3.48648571968079,0,-3.74999999999994,763.8,86,115,3.68,63.7264404296875,20.7
B03716,no_id,1.50708025652451,43.4004952062992,-5.69761191120075,no_taxon,no_grade,0,24.3,1115,0.354999995231628,,0,2.25000000000006,1128.2,18,235,5.2,41.2250823974609,17.7
B03717,no_id,6.52236484644275,44.5359042898803,-4.56220282761967,no_taxon,no_grade,0,29.4,1192,0.336999988555908,1.78184056282043,0,-7.04999999999996,923.5,63,107,1.295,74.2444381713867,24.1
B03718,no_id,5.67523296528253,47.3356363807648,-1.7624707367352,no_taxon,no_grade,0,25.1,1508.9,0.321000003814697,,0,-0.549999999999955,1046.3,17,,3.701,78.5880508422852,13.4
B03719,no_id,13.5856623104374,47.6549969360095,-1.44311018149053,no_taxon,no_grade,0,28.9,1235,0.321000003814697,,0,-6.54999999999996,796.4,64,110,1.743,73.5375595092773,27.7
B03720,no_id,-3.54709347824367,40.9000309417458,-8.19807617575419,no_taxon,no_grade,0,29.2,902.5,0.358999991416931,0.665937781333923,0,0.250000000000057,1564.4,33,197,3.355,66.4225692749024,42.1
B03721,no_id,7.19594340073731,58.6757431906832,9.57763607318324,no_taxon,no_grade,0,23,849.8,0.271000003814697,2.52542066574097,0,-7.54999999999996,534.3,171,208,6.364,218.430892944336,33
B03722,no_id,14.448511827657,37.5979661278111,-11.5001409896889,no_taxon,no_grade,0,28.4,783.4,0.375999999046326,0.1816436201334,0,2.95000000000005,1533.2,53,167,3.512,,50.3
B03723,no_id,7.18822615638032,52.7263927800396,3.62828566253961,no_taxon,no_grade,0,21.9,1236,0.314000010490418,,0,-0.249999999999943,787,37,,5.579,45.7602348327637,16.1
B03724,no_id,3.7805451106823,44.5822169190582,-4.51589019844181,no_taxon,no_grade,0,24.5,1074.6,0.335999989509583,3.97119784355164,0,-4.84999999999997,717.8,79,125,5.708,140.236068725586,32.2
B03725,no_id,11.1662276329625,45.4498415447379,-3.64826557276211,no_taxon,no_grade,0,29.4,1283.8,0.297000002861023,2.97574377059937,0,-0.949999999999989,1372.5,10,,3.242,32.2997016906738,26.7
B03726,no_id,-8.17054039792515,38.2651742832358,-10.8329328342642,no_taxon,no_grade,0,25.3,964,0.417000007629395,0.262012422084808,0,6.15000000000003,1422.6,88,228,3.377,,62.8
B03727,no_id,10.9912729316356,49.3367622251959,0.238655107695898,no_taxon,no_grade,0,26.1,1153.7,0.297000002861023,,0,-2.94999999999999,922.2,8,70,3.542,72.8603286743164,18.8
B03728,no_id,8.03267496263141,36.8735227021906,-12.2245844153094,no_taxon,no_grade,0,18.7,1208.8,0.289000010490418,,0,9.85000000000002,1260.2,55,228,3.857,,65.2
B03729,no_id,7.63709881048224,36.705611256958,-12.392495860542,no_taxon,no_grade,0,29.5,995.1,0.401000022888184,1.22205364704132,0,5.45000000000005,1839.4,17,167,2.71,59.8505706787109,57.3
B03730,no_id,9.28498273582242,49.9220488835712,0.823941766071165,no_taxon,no_grade,0,24.8,1339.9,0.301999998092651,,0,-2.14999999999998,877.3,13,43,3.07,48.6855506896973,9.8
B03731,no_id,14.398766860428,44.7089655137564,-4.38914160374357,no_taxon,no_grade,0,17.5,1553.8,0.124000000953674,,1,7.15000000000003,1300.2,84,,4.719,,33.6
B03732,no_id,-3.59284055281718,56.8343406068347,7.7362334893347,no_taxon,no_grade,0,17.5,1017.9,0.324000000953674,,0,-3.24999999999994,450.4,58,59,6.992,110.685852050781,25
B03733,no_id,12.9571104167924,41.8342104915625,-7.26389662593748,no_taxon,no_grade,0,27.7,1491,0.359999990463257,5.21791839599609,0,-1.94999999999999,1134.6,16,,3.757,61.5648956298828,35.8
B03734,no_id,2.68555526586301,43.4486943838953,-5.64941273360467,no_taxon,no_grade,0,23.5,1544.6,0.326999998092651,5.20502996444702,0,1.15000000000003,980.3,30,,4.417,75.9408340454102,31.9
B03735,no_id,-2.14433827268813,39.501891764222,-9.59621535327796,no_taxon,no_grade,0,30,879.1,0.355999994277954,0.121888145804405,0,0.450000000000045,1651.3,49,174,3.971,,38.5
B03736,no_id,-0.66311393037451,38.5477720404692,-10.5503350770308,no_taxon,no_grade,0,26.8,771.6,0.370000004768372,0.545392513275147,0,2.15000000000003,1439.9,13,82,3.17,87.495231628418,40
B03737,no_id,-5.18308276169729,41.7372896916406,-7.36081742585941,no_taxon,no_grade,0,28.1,807.4,0.376999998092651,0.238783210515976,0,0.250000000000057,1322.5,44,174,3.986,53.5788993835449,37.6
B03738,no_id,7.38641257511109,47.5618331365682,-1.53627398093179,no_taxon,no_grade,0,25.7,1393,0.329999995231628,,0,-2.44999999999999,910,13,,4.326,39.1968040466309,16.4
B03739,no_id,7.72424651076746,48.4411333242771,-0.656973793222946,no_taxon,no_grade,0,25.8,1237.7,0.31800000667572,,0,-1.04999999999995,1026.9,12,,3.947,33.091495513916,22
B03740,no_id,-7.9703715516009,37.266185007708,-11.8319221097921,no_taxon,no_grade,0,25.7,1104.9,0.388000011444092,0.9454026222229,0,4.95000000000005,1460.1,89,251,5.215,84.3833236694336,73.3
B03741,no_id,-0.201494063087114,41.1241981875133,-7.97390892998671,no_taxon,no_grade,0,29.1,620.6,0.36800000667572,1.167271733284,0,3.55000000000001,1744.6,68,26,3.9,78.3547210693359,31.1
B03742,no_id,3.6490439307077,47.8583967346091,-1.23971038289092,no_taxon,no_grade,0,23.5,1189.5,0.329999995231628,5.43581771850586,0,0.450000000000045,970.9,33,,3.617,93.465950012207,10.4
B03743,no_id,13.155482651947,61.6169270547292,12.5188199372292,no_taxon,no_grade,0,29.1,807,0.241000008583069,,0,-11.05,669.2,184,147,2.692,83.8817291259766,35.1
B03744,no_id,1.66592755725586,42.7028129817975,-6.39529413570252,no_taxon,no_grade,0,25.4,1252.4,0.352999997138977,5.59040880203247,0,-3.74999999999994,789.4,70,42,3.189,90.4258117675781,15.1
B03745,no_id,-0.0488309333297956,40.2768714885698,-8.82123562893018,no_taxon,no_grade,0,24.4,1032.5,0.376999998092651,0.55856055021286,0,2.65000000000003,1175.9,23,197,3.034,63.334659576416,34.9
B03746,no_id,6.13849982982667,47.6118014287411,-1.48630568875891,no_taxon,no_grade,0,25.1,1500.5,0.31800000667572,1.69473111629486,0,-0.549999999999955,1020,22,,3.064,41.8276672363281,13.2
B03747,no_id,-3.26071199592211,57.0915076325581,7.99340051505808,no_taxon,no_grade,0,17.8,1091.1,0.326999998092651,1.63261711597443,0,-2.44999999999999,527.3,70,,5.502,107.784881591797,20.2
B03748,no_id,8.75886165593106,51.9426425785579,2.84453546105785,no_taxon,no_grade,0,23.2,1339.9,0.299000000953674,1.65252697467804,0,-1.24999999999994,818,14,,5.359,48.9774894714356,12.7
B03749,no_id,14.2834740020438,51.9097770536779,2.81166993617794,no_taxon,no_grade,0,25.6,983.5,0.275999999046326,1.91007363796234,0,-2.14999999999998,976.8,31,43,3.574,46.8174667358399,20.9
B03750,no_id,-1.20629543263363,39.30080144896,-9.79730566854001,no_taxon,no_grade,0,29.4,722.9,0.367000007629395,0.544682264328003,0,2.05000000000001,1526.7,71,82,3.648,101.044448852539,35.9
B03751,no_id,-8.58650488144957,37.8055849159766,-11.2925222015234,no_taxon,no_grade,0,22.3,998.5,0.415999984741211,0.652061879634857,0,6.85000000000002,1163.2,99,259,3.02,81.4475708007813,66.8
B03752,no_id,5.51533875445626,49.4698302463925,0.371723128892519,no_taxon,no_grade,0,22.8,1357.6,0.310999989509583,,0,-0.849999999999966,838.3,16,,4.55,49.2761001586914,17
B03753,no_id,-6.80356440991838,40.4108581023335,-8.68724901516652,no_taxon,no_grade,0,27.1,1204,0.359999990463257,0.888004958629608,0,1.55000000000001,1377.6,100,228,2.678,53.2779388427734,51.7
B03754,no_id,10.7258695263564,51.2318906885437,2.13378357104371,no_taxon,no_grade,0,24.5,1045.4,0.303999996185303,,0,-3.04999999999995,795.7,45,76,4.831,55.3873901367188,17.9
B03755,no_id,1.31780639987188,42.8558660340175,-6.24224108348246,no_taxon,no_grade,0,24.3,1252.4,0.364000010490418,,0,-3.44999999999999,714.2,88,36,1.255,76.3712005615234,15
B03756,no_id,13.8844578528223,45.4654937834555,-3.63261333404451,no_taxon,no_grade,0,26.5,1660,0.278999996185303,4.11799335479736,0,0.0500000000000114,1239.5,22,,2.939,76.4594573974609,22.3
B03757,no_id,6.36803308614614,53.2467459780458,4.14863886054576,no_taxon,no_grade,0,20.3,1287.6,0.297000002861023,,0,0.250000000000057,731.2,7,,6.467,38.9165649414063,17.9
B03758,no_id,0.855909324410243,46.616549767235,-2.48155735026498,no_taxon,no_grade,0,23,1159.6,0.348000001907349,1.14492738246918,0,2.05000000000001,1036,29,,4.463,40.363166809082,16.6
B03759,no_id,9.10727469834498,58.7844268207225,9.68631970322249,no_taxon,no_grade,0,23.8,1226.4,0.242000007629395,,0,-3.04999999999995,846.6,64,78,3.192,74.8699798583984,27.5
B03760,no_id,-8.08892209518458,38.8779458459493,-10.2201612715507,no_taxon,no_grade,0,26.3,905.2,0.411999988555908,0.406599134206772,0,5.65000000000003,1422,102,228,2.455,69.7935256958008,60.3
B03761,no_id,11.263093985062,54.8917092866692,5.79360216916919,no_taxon,no_grade,0,17.9,976.6,0.129999995231628,,1,0.850000000000023,766,97,,4.868,56.7525367736817,18
B03762,no_id,-5.5035955004982,54.5410199029664,5.44291278546643,no_taxon,no_grade,0,11.2,1380,0.25699999332428,,0,4.55000000000001,568.8,11,,6.996,54.7891540527344,16.7
B03763,no_id,-8.16643496623433,52.9025401200841,3.80443300258408,no_taxon,no_grade,0,15.8,1384.2,0.357999992370605,,0,2.65000000000003,634.1,25,,6.374,42.2810325622559,18.9
B03764,no_id,-0.247512961523579,47.9010758442603,-1.19703127323974,no_taxon,no_grade,0,21.6,1167.4,0.351999998092651,,0,2.05000000000001,935.2,35,,4.712,36.4768447875977,18.9
B03765,no_id,12.4387043589697,52.2459538659661,3.14784674846614,no_taxon,no_grade,0,25,944.7,0.275999999046326,,0,-1.74999999999994,943.2,41,40,4.102,39.7968788146973,18
B03766,no_id,5.57496211154964,52.2447283477188,3.14662123021876,no_taxon,no_grade,0,21.4,1306.4,0.311999988555908,,0,0.350000000000023,800.3,9,,6.074,50.2167892456055,14.4
B03767,no_id,8.82248296663626,41.9090037880871,-7.18910332941292,no_taxon,no_grade,0,19.8,1510.2,0.25,1.28973245620728,0,7.25000000000006,1272.2,1,,1.605,41.48193359375,50.2
B03768,no_id,-6.96628671929622,54.6430923512948,5.54498523379476,no_taxon,no_grade,0,15.9,1278.5,0.365000009536743,,0,1.05000000000001,552.8,36,,7.466,65.7582626342774,16.5
B03769,no_id,8.07924237572602,51.5435802456342,2.44547312813416,no_taxon,no_grade,0,23,1322.9,0.298000001907349,1.21818995475769,0,-0.949999999999989,838.6,21,,5.596,66.1012954711914,11.2
B03770,no_id,10.7339869269823,46.2165367968762,-2.88157032062385,no_taxon,no_grade,0,32.1,637.9,0.314000010490418,,0,-17.75,455.3,43,169,2.971,135.991500854492,42
B03771,no_id,3.73560689851222,44.9064202855061,-4.19168683199391,no_taxon,no_grade,0,24.5,1209.2,0.330999994277954,,0,-3.44999999999999,774.5,54,50,4.777,57.8877563476563,22.3
B03772,no_id,-2.44004731348085,47.4563929511714,-1.64171416632861,no_taxon,no_grade,0,17.3,1219.3,0.289000010490418,,0,4.35000000000002,836.8,28,,5.269,33.6092758178711,29.4
B03773,no_id,10.2608611098414,60.1404261984482,11.0423190809481,no_taxon,no_grade,0,30.6,1042,0.216000008583069,,0,-9.84999999999997,833.1,19,122,2.522,58.9524154663086,27.8
B03774,no_id,13.4917761696502,49.4683540424856,0.370246924985587,no_taxon,no_grade,0,26.7,1080,0.30699999332428,,0,-4.44999999999999,840.5,22,86,4.462,63.3756141662598,33.2
B03775,no_id,-4.82854080198982,38.5947019095684,-10.5034052079316,no_taxon,no_grade,0,30.5,807.1,0.353999996185303,0.269225895404816,0,2.75000000000006,2001.9,71,167,2.213,76.7617874145508,53.6
B03776,no_id,13.3862768943216,41.8294314354445,-7.26867568205553,no_taxon,no_grade,0,27.7,1141.1,0.360999989509583,5.97534561157227,0,-6.24999999999994,860.8,54,134,2.746,108.032386779785,42.3
B03777,no_id,-6.21150811648554,56.7116590166743,7.61355189917433,no_taxon,no_grade,0,10.1,1348.8,0.225,,0,4.45000000000005,531.4,147,,7.511,156.577545166016,31.1
B03778,no_id,-2.41542056261733,54.4429519052827,5.34484478778271,no_taxon,no_grade,0,17.2,1183.5,0.334999990463257,,0,-0.649999999999977,534.1,36,,7.723,80.5312805175781,25.9
B03779,no_id,-9.15704187551079,54.1604449361815,5.06233781868144,no_taxon,no_grade,0,12.9,1401.9,0.321000003814697,,0,3.85000000000002,594.3,67,,7.063,68.6339416503906,23.7
B03780,no_id,6.3464177292425,48.0280664721041,-1.07004064539594,no_taxon,no_grade,0,23.9,1339.9,0.313000011444092,,0,-1.74999999999994,866.1,46,,3.81,61.7791137695313,14
B03781,no_id,3.9618088279491,50.8992240334489,1.80111691594885,no_taxon,no_grade,0,21.3,1242.7,0.329999995231628,3.87395143508911,0,0.850000000000023,824.5,6,,5.489,40.9016609191895,12.7
B03782,no_id,12.4458355204007,41.6519045901813,-7.44620252731871,no_taxon,no_grade,0,19.5,1216.9,0.235999989509583,0.497669607400894,0,7.45000000000005,1173.9,23,,3.848,,48.3
B03783,no_id,11.9584747622545,65.0274317838473,15.9293246663473,no_taxon,no_grade,0,21.8,894,0.228999996185303,,0,-7.14999999999998,517.1,272,192,7.023,153.33186340332,23.1
B03784,no_id,12.276925285066,47.9320697344804,-1.16603738301962,no_taxon,no_grade,0,27.4,1313.5,0.317000007629395,,0,-4.84999999999997,848.7,25,80,3.587,35.5080833435059,30.1
B03785,no_id,12.7037851212438,50.4719851234549,1.37387800595493,no_taxon,no_grade,0,24.9,1074.6,0.283999991416931,,0,-5.44999999999999,678.5,48,121,2.844,76.8726501464844,17.8
B03786,no_id,14.1034556813876,46.0952011314347,-3.00290598606529,no_taxon,no_grade,0,28.4,1401.9,0.292000007629395,4.45898056030273,0,-4.24999999999994,857.4,44,78,2.544,69.338020324707,21.4
B03787,no_id,1.16441398675781,52.5148248432805,3.41671772578054,no_taxon,no_grade,0,19.3,1067.3,0.341000008583069,,0,1.45000000000005,747.7,7,,5.878,30.138111114502,12.1
B03788,no_id,-8.69075995623377,39.68097547879,-9.41713163870997,no_taxon,no_grade,0,22.4,1314,0.423999977111816,0.695764541625977,0,4.35000000000002,924.1,42,228,4.195,62.6505470275879,54.9
B03789,no_id,-4.08087870486783,36.9318492778822,-12.1662578396178,no_taxon,no_grade,0,24.5,1279.6,0.349000000953674,1.303018450737,0,0.750000000000057,1299.2,51,228,4.157,80.8310012817383,65.1
B03790,no_id,-3.77007594625205,52.1139273451744,3.01582022767437,no_taxon,no_grade,0,17.6,1304.7,0.351999998092651,,0,0.650000000000034,587.3,48,,4.693,85.5639419555664,28.2
B03791,no_id,10.4930261785508,60.8978686147982,11.7997614972982,no_taxon,no_grade,0,29.3,821.1,0.239000010490418,,0,-11.65,667.7,73,150,3.408,105.537910461426,30.3
B03792,no_id,4.39293625793493,47.1311182545745,-1.96698886292555,no_taxon,no_grade,0,24.2,1261.1,0.311999988555908,,0,-0.649999999999977,973,33,,3.894,53.0904426574707,12.2
B03793,no_id,1.27675542566919,36.4499879436147,-12.6481191738853,no_taxon,no_grade,0,21.6,678,0.316000008583069,0.236534237861633,0,8.45000000000005,1438.9,23,167,2.866,,62.3
B03794,no_id,11.0639682293258,51.7246436702313,2.62653655273124,no_taxon,no_grade,0,24.1,1045.3,0.295000004768372,,0,-3.44999999999999,757.5,61,94,4.435,104.713790893555,14.5
B03795,no_id,-1.12895471080042,37.5543329788276,-11.5437741386724,no_taxon,no_grade,0,15.7,479,0.204999995231628,0.266293495893478,0,10.45,1133.1,26,75,4.451,80.3745651245117,50.1
B03796,no_id,-8.85976458198492,39.8161416685649,-9.28196544893508,no_taxon,no_grade,0,16.5,1216.7,0.403999996185303,1.59900832176209,0,7.65000000000003,827.4,44,251,3.199,59.3006019592285,56.2
B03797,no_id,-1.67968896171845,38.5304332730725,-10.5676738444275,no_taxon,no_grade,0,29.7,565.7,0.377999997138977,0.209497556090355,0,2.45000000000005,1700.3,34,8,3.782,,35
B03798,no_id,-8.58578351901107,42.1505363850717,-6.94757073242831,no_taxon,no_grade,0,19.5,1738.9,0.403000020980835,1.99838054180145,0,4.45000000000005,904.2,5,,2.659,62.2763519287109,49.3
B03799,no_id,-0.43656101362078,38.8938136685972,-10.2042934489028,no_taxon,no_grade,0,25.8,972,0.375999999046326,0.71470457315445,0,5.15000000000003,1534.3,17,167,1.95,70.7622909545898,47.5
B03800,no_id,12.3581749558669,54.9812027266702,5.88309560917023,no_taxon,no_grade,0,18.3,987.4,0.138999998569489,,1,0.250000000000057,752.6,70,,6.187,53.4151420593262,19.8
B03801,no_id,7.01489061801727,50.9728390786772,1.87473196117717,no_taxon,no_grade,0,23,1277.9,0.304999995231628,1.08793103694916,0,-0.0499999999999545,907.9,0,,3.132,46.0204277038574,10.7
B03802,no_id,11.7417945174673,49.7776627164037,0.679555598903662,no_taxon,no_grade,0,25.9,1243.7,0.291000008583069,,0,-3.84999999999997,849.5,32,94,3.139,78.5735473632813,13.4
B03803,no_id,13.3494155294548,59.3384102118763,10.2403030943763,no_taxon,no_grade,0,25.5,1124.4,0.192999994754791,,0,-4.94999999999999,827,92,119,6.411,,22.7
B03804,no_id,4.64328594801759,45.7857314458599,-3.31237567164008,no_taxon,no_grade,0,25.3,1314.7,0.336999988555908,,0,-1.54999999999995,992.9,12,,4.232,76.5875473022461,23.4
B03805,no_id,12.0396882522088,46.595365318911,-2.50274179858906,no_taxon,no_grade,0,30.6,706.2,0.320000004768372,,0,-14.55,501,62,165,3.264,93.6086807250977,37.6
B03806,no_id,13.3972159955689,42.2547846880281,-6.84332242947189,no_taxon,no_grade,0,27.6,1132.7,0.329999995231628,3.2241427898407,0,-6.14999999999998,868.7,53,128,3.339,79.3920593261719,31.8
B03807,no_id,-4.03981339157441,38.2876596847712,-10.8104474327288,no_taxon,no_grade,0,31.2,898,0.34300000667572,0.312048256397247,0,2.45000000000005,2091.6,108,167,2.324,81.4434661865234,54.7
B03808,no_id,-0.515961417016475,54.0733617126808,4.97525459518076,no_taxon,no_grade,0,17.3,1158.4,0.329999995231628,,0,1.35000000000002,645.2,27,,5.633,31.248441696167,11.4
B03809,no_id,-0.347677014851569,54.0805927373565,4.98248561985646,no_taxon,no_grade,0,15.8,1097.7,0.294000005722046,,0,2.35000000000002,654.4,28,,5.956,23.5761585235596,11.6
B03810,no_id,2.05516177599401,49.6608375998877,0.562730482387686,no_taxon,no_grade,0,21.2,1168.9,0.345000004768372,,0,0.650000000000034,788.6,32,,4.71,42.3872222900391,13.6
B03811,no_id,8.0714150960237,45.0376066402014,-4.0605004772986,no_taxon,no_grade,0,30.6,1149.2,0.300999999046326,4.1573052406311,0,-2.04999999999995,1368.1,23,218,1.347,43.5251312255859,32.5
B03812,no_id,-7.56937326087228,38.7347647894877,-10.3633423280123,no_taxon,no_grade,0,27,1078.1,0.398000001907349,1.18429148197174,0,3.65000000000003,1452.9,53,228,4.245,65.8649520874024,61.3
B03813,no_id,1.49057630226414,35.9106563501547,-13.1874507673453,no_taxon,no_grade,0,32.3,838.1,0.375,0.527653992176056,0,2.75000000000006,1983.8,23,167,3.645,89.1304016113281,53.9
