site,lat,lon,id,taxon.name,quality_grade,presence
B04774,56.2619539549064,13.8246959119079,no_id,no_taxon,no_grade,0
B04775,49.9694051007125,1.70958778878109,no_id,no_taxon,no_grade,0
B04776,41.9621777827235,12.5704807549991,no_id,no_taxon,no_grade,0
B04777,41.5376334850201,-6.778369709595,no_id,no_taxon,no_grade,0
B04778,52.282526092821,1.62205033201416,no_id,no_taxon,no_grade,0
B04779,59.74676040258,11.1876949162015,no_id,no_taxon,no_grade,0
B04780,65.0387427097228,14.3318495412877,no_id,no_taxon,no_grade,0
B04781,51.6436807085534,-8.87664078634224,no_id,no_taxon,no_grade,0
B04782,49.3106981706453,12.8883867030388,no_id,no_taxon,no_grade,0
B04783,50.5679725799426,5.81350788685016,no_id,no_taxon,no_grade,0
B04784,40.5325613465824,-2.69705417896377,no_id,no_taxon,no_grade,0
B04785,49.5832809416587,1.01128812946349,no_id,no_taxon,no_grade,0
B04786,45.5583062953486,10.3565241403655,no_id,no_taxon,no_grade,0
B04787,42.8672334219564,1.81512414602166,no_id,no_taxon,no_grade,0
B04788,56.5607338918052,13.2980404963738,no_id,no_taxon,no_grade,0
B04789,39.8890952927127,-5.43465415441371,no_id,no_taxon,no_grade,0
B04790,37.2258381843956,-4.76340986867677,no_id,no_taxon,no_grade,0
B04791,48.8393930140292,14.0807431254001,no_id,no_taxon,no_grade,0
B04792,46.6611524034727,0.0302649145689872,no_id,no_taxon,no_grade,0
B04793,50.8253655739411,1.6770194189351,no_id,no_taxon,no_grade,0
B04794,57.2664270399287,-5.78384809857482,no_id,no_taxon,no_grade,0
B04795,37.7349194183553,13.2883025560583,no_id,no_taxon,no_grade,0
B04796,56.8950824119618,-3.17708074242752,no_id,no_taxon,no_grade,0
B04797,48.4663527363154,10.3905441480375,no_id,no_taxon,no_grade,0
B04798,50.4782236277273,7.32179964198688,no_id,no_taxon,no_grade,0
B04799,41.9093138047014,-8.3793479141132,no_id,no_taxon,no_grade,0
B04800,65.6831149105059,13.0513751828656,no_id,no_taxon,no_grade,0
B04801,50.0163200553786,6.55731815249215,no_id,no_taxon,no_grade,0
B04802,39.6497695541015,-4.49317090476907,no_id,no_taxon,no_grade,0
B04803,55.0600646967098,11.8514399700713,no_id,no_taxon,no_grade,0
B04804,36.067296555194,5.93734779341199,no_id,no_taxon,no_grade,0
B04805,39.8627165406472,-1.13132191554062,no_id,no_taxon,no_grade,0
B04806,41.2271168880739,-7.48361923157574,no_id,no_taxon,no_grade,0
B04807,40.2003867003071,-5.41114187572939,no_id,no_taxon,no_grade,0
B04808,48.9543170119647,13.4533213366201,no_id,no_taxon,no_grade,0
B04809,50.6566561811997,8.93766031500926,no_id,no_taxon,no_grade,0
B04810,45.1686792048865,8.60009126085693,no_id,no_taxon,no_grade,0
B04811,52.995976826529,-2.8365468387315,no_id,no_taxon,no_grade,0
B04812,47.7024744315061,11.6918170203712,no_id,no_taxon,no_grade,0
B04813,51.9640137784757,8.28967120842708,no_id,no_taxon,no_grade,0
B04814,54.4096527481567,13.3536143870622,no_id,no_taxon,no_grade,0
B04815,44.0905473596295,3.22920296912829,no_id,no_taxon,no_grade,0
B04816,48.153194663001,11.4064184598985,no_id,no_taxon,no_grade,0
B04817,55.0838139343865,-4.90628328272648,no_id,no_taxon,no_grade,0
B04818,52.1928236152362,-0.301029438606629,no_id,no_taxon,no_grade,0
B04819,43.3499756824609,-7.13071296512282,no_id,no_taxon,no_grade,0
B04820,53.3340636893004,-0.453301610676169,no_id,no_taxon,no_grade,0
B04821,56.467564994381,10.4006349904163,no_id,no_taxon,no_grade,0
B04822,51.7574304215012,12.9890408289953,no_id,no_taxon,no_grade,0
B04823,45.8125283292447,3.39572421650541,no_id,no_taxon,no_grade,0
B04824,45.6389449411748,13.8194601994898,no_id,no_taxon,no_grade,0
B04825,53.3315609334493,-4.22877432465554,no_id,no_taxon,no_grade,0
B04826,64.6693551387334,14.8058943371996,no_id,no_taxon,no_grade,0
B04827,41.5804138994569,-1.0325751536619,no_id,no_taxon,no_grade,0
B04828,47.3662999873181,14.7663834239264,no_id,no_taxon,no_grade,0
B04829,52.979295612897,9.69404789073158,no_id,no_taxon,no_grade,0
B04830,59.461263853351,7.96039458922419,no_id,no_taxon,no_grade,0
B04831,49.9356839816462,8.23329846661431,no_id,no_taxon,no_grade,0
B04832,49.3734028526402,4.44089681069343,no_id,no_taxon,no_grade,0
B04833,47.4570990861094,11.4371313818852,no_id,no_taxon,no_grade,0
B04834,36.5090811257384,10.331110608427,no_id,no_taxon,no_grade,0
B04835,46.1608022074036,12.7335840104116,no_id,no_taxon,no_grade,0
B04836,37.4096732857611,-3.48698846166223,no_id,no_taxon,no_grade,0
B04837,49.9665231424534,12.6293948487368,no_id,no_taxon,no_grade,0
B04838,45.1259624085105,-0.621369058303663,no_id,no_taxon,no_grade,0
B04839,41.5631142106861,-5.01442371449051,no_id,no_taxon,no_grade,0
B04840,36.4162776340131,4.49592566315813,no_id,no_taxon,no_grade,0
B04841,51.9174688931058,6.45137202464814,no_id,no_taxon,no_grade,0
B04842,54.2201171028929,-3.28254848546058,no_id,no_taxon,no_grade,0
B04843,45.8653031926525,10.3479573051996,no_id,no_taxon,no_grade,0
B04844,44.716205111555,10.1495999251675,no_id,no_taxon,no_grade,0
B04845,48.39538257582,11.0610359214585,no_id,no_taxon,no_grade,0
B04846,58.1699345272879,7.36712310084591,no_id,no_taxon,no_grade,0
B04847,49.3604442214566,4.42948122594549,no_id,no_taxon,no_grade,0
B04848,40.7270332455495,-8.26634604038954,no_id,no_taxon,no_grade,0
B04849,49.4327722942709,1.41607344444783,no_id,no_taxon,no_grade,0
B04850,47.7930044791928,-0.906147500246092,no_id,no_taxon,no_grade,0
B04851,59.4935555684254,5.22538997597809,no_id,no_taxon,no_grade,0
B04852,68.5628257735797,14.6862195110982,no_id,no_taxon,no_grade,0
B04853,42.9479339547672,12.9508645261102,no_id,no_taxon,no_grade,0
B04854,56.2555332004074,-3.48642382304205,no_id,no_taxon,no_grade,0
B04855,47.9778943936759,-1.99033480124339,no_id,no_taxon,no_grade,0
B04856,43.885113064625,7.99152645364747,no_id,no_taxon,no_grade,0
B04857,52.7212110655895,1.17769970804976,no_id,no_taxon,no_grade,0
B04858,44.7520240543131,1.43635526803688,no_id,no_taxon,no_grade,0
B04859,52.7511132178121,7.38391423536726,no_id,no_taxon,no_grade,0
B04860,49.0836058474665,7.44051773266901,no_id,no_taxon,no_grade,0
B04861,45.8623762839943,13.7304130310015,no_id,no_taxon,no_grade,0
B04862,48.7504049053246,0.376447051160991,no_id,no_taxon,no_grade,0
B04863,44.264126726864,6.14985877377133,no_id,no_taxon,no_grade,0
B04864,45.5825985476389,-0.699679548734492,no_id,no_taxon,no_grade,0
B04865,40.53610691763,-4.6239733702256,no_id,no_taxon,no_grade,0
B04866,55.1936208977881,-1.82818345235107,no_id,no_taxon,no_grade,0
B04867,50.6004234725816,14.2573615156392,no_id,no_taxon,no_grade,0
B04868,41.5908934858068,-7.3602206503886,no_id,no_taxon,no_grade,0
B04869,49.2302584492497,8.91068476875674,no_id,no_taxon,no_grade,0
B04870,58.1979235378646,12.7451950823909,no_id,no_taxon,no_grade,0
B04871,57.1055818380548,-4.7309225051058,no_id,no_taxon,no_grade,0
B04872,55.5915778300451,13.8171944407278,no_id,no_taxon,no_grade,0
B04873,54.0569760217906,-1.98813501541716,no_id,no_taxon,no_grade,0
B04874,57.4881623178501,-4.84160063274373,no_id,no_taxon,no_grade,0
B04875,41.6589063890318,-4.07388922042387,no_id,no_taxon,no_grade,0
B04876,53.3316541639642,10.635860579975,no_id,no_taxon,no_grade,0
B04877,57.4901912093641,-4.52579390888783,no_id,no_taxon,no_grade,0
B04878,42.4556590774688,11.9983160031419,no_id,no_taxon,no_grade,0
B04879,43.5935594788059,4.8115515115046,no_id,no_taxon,no_grade,0
B04880,43.0323852648238,-5.13114469302917,no_id,no_taxon,no_grade,0
B04881,56.1690894550354,13.8935819306577,no_id,no_taxon,no_grade,0
B04882,40.3245024918473,-1.49525222031279,no_id,no_taxon,no_grade,0
B04883,66.6419246144078,14.489995887467,no_id,no_taxon,no_grade,0
B04884,46.2542181639264,10.3475947679076,no_id,no_taxon,no_grade,0
B04885,61.1900154637259,6.86490723461667,no_id,no_taxon,no_grade,0
B04886,37.1742266172725,-8.11379028590875,no_id,no_taxon,no_grade,0
B04887,45.5158970718958,1.42970989495985,no_id,no_taxon,no_grade,0
B04888,53.0137870330671,-8.69897843568479,no_id,no_taxon,no_grade,0
B04889,42.48169012684,1.45355148594024,no_id,no_taxon,no_grade,0
B04890,43.6616039166602,-0.928892233622997,no_id,no_taxon,no_grade,0
B04891,64.2731735908675,14.3629098859047,no_id,no_taxon,no_grade,0
B04892,48.9025677245959,6.06283377451475,no_id,no_taxon,no_grade,0
B04893,41.6104386692895,-8.76374291945103,no_id,no_taxon,no_grade,0
B04894,36.0308317137718,7.42015192768114,no_id,no_taxon,no_grade,0
B04895,61.8412904472169,11.2759987142613,no_id,no_taxon,no_grade,0
B04896,61.6398454982347,11.9227343248001,no_id,no_taxon,no_grade,0
B04897,38.5866248190433,-1.12930047496236,no_id,no_taxon,no_grade,0
B04898,53.7191682117466,-8.79505283605969,no_id,no_taxon,no_grade,0
B04899,40.746707423912,-5.89988121073193,no_id,no_taxon,no_grade,0
B04900,42.498665356075,11.2521608326118,no_id,no_taxon,no_grade,0
B04901,48.0630563607154,-0.664220640552835,no_id,no_taxon,no_grade,0
B04902,51.1722148071025,0.906603549350052,no_id,no_taxon,no_grade,0
B04903,36.2877985046268,9.68973640841451,no_id,no_taxon,no_grade,0
B04904,49.0754663299429,12.0095902665453,no_id,no_taxon,no_grade,0
B04905,48.7067313032474,5.43432437185821,no_id,no_taxon,no_grade,0
B04906,38.9447170386087,-1.53118084367188,no_id,no_taxon,no_grade,0
B04907,47.8902892553986,4.64230886686695,no_id,no_taxon,no_grade,0
B04908,42.6784854874427,12.4883268155888,no_id,no_taxon,no_grade,0
B04909,36.9635173036264,-4.5359635310999,no_id,no_taxon,no_grade,0
B04910,47.5074511001727,1.57392541473773,no_id,no_taxon,no_grade,0
B04911,48.2146760644662,-1.41235306144841,no_id,no_taxon,no_grade,0
B04912,52.6396724564587,-2.99626145288437,no_id,no_taxon,no_grade,0
B04913,36.1374322176626,3.70211946704432,no_id,no_taxon,no_grade,0
B04914,60.1645330549216,8.37855106998764,no_id,no_taxon,no_grade,0
B04915,55.6581633178936,-2.98736487562093,no_id,no_taxon,no_grade,0
B04916,38.4934734250585,-8.35397401281418,no_id,no_taxon,no_grade,0
B04917,53.9680075231149,10.558527811163,no_id,no_taxon,no_grade,0
B04918,41.2948894174285,0.959064096876622,no_id,no_taxon,no_grade,0
B04919,44.0723957255435,10.1220139858046,no_id,no_taxon,no_grade,0
B04920,46.1845073847811,7.16040180202954,no_id,no_taxon,no_grade,0
B04921,40.3484355474754,-5.79098366271172,no_id,no_taxon,no_grade,0
B04922,48.8298323123853,13.1533093356922,no_id,no_taxon,no_grade,0
B04923,54.7960718471904,-8.24160541153878,no_id,no_taxon,no_grade,0
B04924,43.5284684085976,-6.62572819822175,no_id,no_taxon,no_grade,0
B04925,52.9625625179618,13.8856641430369,no_id,no_taxon,no_grade,0
B04926,52.695383428995,5.13330752469411,no_id,no_taxon,no_grade,0
B04927,60.7788632154677,14.5914972377555,no_id,no_taxon,no_grade,0
B04928,53.608266697151,-7.86676094059567,no_id,no_taxon,no_grade,0
B04929,56.4231038197909,-5.40884785873689,no_id,no_taxon,no_grade,0
B04930,42.8080318885414,-4.30797114753983,no_id,no_taxon,no_grade,0
B04931,48.9954050664767,8.27325791127579,no_id,no_taxon,no_grade,0
B04932,42.5516265574491,-3.28005498605313,no_id,no_taxon,no_grade,0
B04933,59.8896737103243,7.6138783482789,no_id,no_taxon,no_grade,0
B04934,39.0682275718584,-4.97591992192157,no_id,no_taxon,no_grade,0
B04935,62.1217741831222,6.24652165665718,no_id,no_taxon,no_grade,0
B04936,45.1190166749102,4.75507103207081,no_id,no_taxon,no_grade,0
B04937,53.5751105283503,14.5373967587434,no_id,no_taxon,no_grade,0
B04938,48.9229372178698,7.56623155538126,no_id,no_taxon,no_grade,0
B04939,62.5185395235639,10.9868178788592,no_id,no_taxon,no_grade,0
B04940,54.6930474416074,-7.37757621229997,no_id,no_taxon,no_grade,0
B04941,60.6055377268677,9.00398063433619,no_id,no_taxon,no_grade,0
B04942,66.3363318098036,13.8706868168944,no_id,no_taxon,no_grade,0
B04943,42.3404250588961,2.86248207270963,no_id,no_taxon,no_grade,0
B04944,53.3302970269164,8.95296490586721,no_id,no_taxon,no_grade,0
B04945,59.7743773216591,12.8026790746095,no_id,no_taxon,no_grade,0
B04946,49.1894667455033,0.81590356752488,no_id,no_taxon,no_grade,0
B04947,40.4951128656978,-2.90972512038976,no_id,no_taxon,no_grade,0
B04948,50.5481655258968,-2.45005757946947,no_id,no_taxon,no_grade,0
B04949,40.9822009498895,-5.47502128869989,no_id,no_taxon,no_grade,0
B04950,45.6888667950943,12.627474552163,no_id,no_taxon,no_grade,0
B04951,36.9166760877595,9.96788515181535,no_id,no_taxon,no_grade,0
B04952,40.955409316318,-6.93676720511424,no_id,no_taxon,no_grade,0
B04953,40.8532762925564,8.94942663739946,no_id,no_taxon,no_grade,0
B04954,54.7261761355302,-1.31347422924889,no_id,no_taxon,no_grade,0
B04955,54.7089557754333,-7.10797822395964,no_id,no_taxon,no_grade,0
B04956,48.2059448594562,2.15567155831533,no_id,no_taxon,no_grade,0
B04957,62.2099437758918,12.6960269510918,no_id,no_taxon,no_grade,0
B04958,43.0330930329134,-7.16810738758857,no_id,no_taxon,no_grade,0
B04959,48.088501129056,1.49371305779991,no_id,no_taxon,no_grade,0
B04960,49.0483708215113,8.24539734627516,no_id,no_taxon,no_grade,0
B04961,64.070500309268,10.1145362918483,no_id,no_taxon,no_grade,0
B04962,48.9949809374902,-0.676311260245839,no_id,no_taxon,no_grade,0
B04963,62.5354357887594,13.204003545507,no_id,no_taxon,no_grade,0
B04964,46.0500706111521,8.28068736378607,no_id,no_taxon,no_grade,0
B04965,40.5386799677529,9.81306706008036,no_id,no_taxon,no_grade,0
B04966,39.7182944872411,-5.54384792144371,no_id,no_taxon,no_grade,0
B04967,37.4180167881001,-7.27204771380516,no_id,no_taxon,no_grade,0
B04968,47.0198121893347,1.11310854704066,no_id,no_taxon,no_grade,0
B04969,38.7429273113744,-3.64692699349134,no_id,no_taxon,no_grade,0
B04970,41.0488425819589,-5.64788396840763,no_id,no_taxon,no_grade,0
B04971,51.6769805902557,9.36705981557766,no_id,no_taxon,no_grade,0
B04972,58.9934865822636,8.39053776626183,no_id,no_taxon,no_grade,0
B04973,42.129116293166,-8.50744546954386,no_id,no_taxon,no_grade,0
B04974,48.5707051300813,3.27773373523594,no_id,no_taxon,no_grade,0
B04975,42.5633296774048,-6.74759184592551,no_id,no_taxon,no_grade,0
B04976,56.041907821653,9.67638192305071,no_id,no_taxon,no_grade,0
B04977,38.7678918038466,-6.74840382229674,no_id,no_taxon,no_grade,0
B04978,55.4405464016492,8.6712923209305,no_id,no_taxon,no_grade,0
B04979,59.6904612320301,12.1760196048062,no_id,no_taxon,no_grade,0
B04980,60.7053166271765,11.0635974239074,no_id,no_taxon,no_grade,0
B04981,49.7813287295333,5.94277272717444,no_id,no_taxon,no_grade,0
B04982,40.8138250176243,-2.00727183379298,no_id,no_taxon,no_grade,0
B04983,49.8597588728088,7.8345891191339,no_id,no_taxon,no_grade,0
B04984,47.0199592412818,9.00250529448787,no_id,no_taxon,no_grade,0
B04985,43.5044486697333,-7.4897637167915,no_id,no_taxon,no_grade,0
B04986,52.7459382375291,-7.98170109839633,no_id,no_taxon,no_grade,0
B04987,52.0687182736694,11.7995311477321,no_id,no_taxon,no_grade,0
B04988,63.5403559285985,12.6510278964297,no_id,no_taxon,no_grade,0
B04989,41.9690377550924,-7.16020988425891,no_id,no_taxon,no_grade,0
B04990,53.9738257186498,-2.59474213596084,no_id,no_taxon,no_grade,0
B04991,57.1786672980831,-3.44903429409189,no_id,no_taxon,no_grade,0
B04992,44.0042801764454,12.2101675932798,no_id,no_taxon,no_grade,0
B04993,59.7388369814222,8.46100837590656,no_id,no_taxon,no_grade,0
B04994,64.6741422571635,14.2597260390012,no_id,no_taxon,no_grade,0
B04995,51.6199966099781,-3.6153299332527,no_id,no_taxon,no_grade,0
B04996,52.3840247840527,5.24628587020956,no_id,no_taxon,no_grade,0
B04997,52.4165821065644,6.60592275950559,no_id,no_taxon,no_grade,0
B04998,37.5580160257637,-7.68486525395432,no_id,no_taxon,no_grade,0
B04999,48.6118035006216,-0.970948094141787,no_id,no_taxon,no_grade,0
B05000,49.2991053272211,14.7869315427793,no_id,no_taxon,no_grade,0
B05001,36.8348653041777,-3.60306345697315,no_id,no_taxon,no_grade,0
B05002,53.351113991638,-0.402070628830141,no_id,no_taxon,no_grade,0
B05003,45.9957541318611,-0.423818520731989,no_id,no_taxon,no_grade,0
B05004,43.7256552158276,2.14138520444919,no_id,no_taxon,no_grade,0
B05005,42.9574050704927,-8.04224569762905,no_id,no_taxon,no_grade,0
B05006,36.3893673983471,2.31980233327307,no_id,no_taxon,no_grade,0
B05007,40.342387599749,-1.55669512410524,no_id,no_taxon,no_grade,0
B05008,51.8759835670529,9.58433769876315,no_id,no_taxon,no_grade,0
B05009,36.1189216982418,-5.5383257120214,no_id,no_taxon,no_grade,0
B05010,35.7979674997449,8.07371522165291,no_id,no_taxon,no_grade,0
B05011,47.6155458135933,-1.42191342059547,no_id,no_taxon,no_grade,0
B05012,38.4785654270549,-1.99562214621463,no_id,no_taxon,no_grade,0
B05013,39.4658166476717,-2.69707812301347,no_id,no_taxon,no_grade,0
B05014,39.5058145469425,9.00621759196086,no_id,no_taxon,no_grade,0
B05015,40.2159776617466,-8.46745195389584,no_id,no_taxon,no_grade,0
B05016,41.9126611288045,9.39810289415369,no_id,no_taxon,no_grade,0
B05017,53.0361143138432,-3.55970229406831,no_id,no_taxon,no_grade,0
B05018,48.9949595789887,2.18702147424943,no_id,no_taxon,no_grade,0
B05019,48.5491610708716,6.86386232057007,no_id,no_taxon,no_grade,0
B05020,51.7096936523463,11.9961411627834,no_id,no_taxon,no_grade,0
B05021,40.9754707585588,-6.03311042989816,no_id,no_taxon,no_grade,0
B05022,39.224272576958,-3.03003365184986,no_id,no_taxon,no_grade,0
B05023,35.7535216814169,7.48986810855624,no_id,no_taxon,no_grade,0
B05024,57.3707059905878,10.0538274489193,no_id,no_taxon,no_grade,0
B05025,45.975324411868,4.99510875290113,no_id,no_taxon,no_grade,0
B05026,52.9827247352851,12.9161125423914,no_id,no_taxon,no_grade,0
B05027,52.3405026308998,8.38372970760853,no_id,no_taxon,no_grade,0
B05028,38.7848207769311,-8.12103955793757,no_id,no_taxon,no_grade,0
B05029,46.3468547619948,12.6525199630801,no_id,no_taxon,no_grade,0
B05030,40.5917060853167,0.384122279345061,no_id,no_taxon,no_grade,0
B05031,47.0852343468582,8.53100669859082,no_id,no_taxon,no_grade,0
B05032,54.4140733197664,10.0631690547721,no_id,no_taxon,no_grade,0
B05033,40.870307430697,-4.83446007202726,no_id,no_taxon,no_grade,0
B05034,62.1386941293765,5.44881749505598,no_id,no_taxon,no_grade,0
B05035,55.3838281173062,-1.72683809564212,no_id,no_taxon,no_grade,0
B05036,52.1624072069027,-7.93758169972993,no_id,no_taxon,no_grade,0
B05037,48.1303659265286,2.38836192025253,no_id,no_taxon,no_grade,0
B05038,43.9784285311525,6.86958888948811,no_id,no_taxon,no_grade,0
B05039,41.8097830817514,-2.85224400254248,no_id,no_taxon,no_grade,0
B05040,47.8297512389251,-2.80252027318416,no_id,no_taxon,no_grade,0
B05041,38.7911862577269,-7.98145653232073,no_id,no_taxon,no_grade,0
B05042,60.1690515227773,10.7870611556301,no_id,no_taxon,no_grade,0
B05043,48.4137980377853,8.76742209587299,no_id,no_taxon,no_grade,0
B05044,51.1073820982252,0.511193563443063,no_id,no_taxon,no_grade,0
B05045,41.1252886073021,-7.82098566103978,no_id,no_taxon,no_grade,0
B05046,45.4875440573982,5.45726603016369,no_id,no_taxon,no_grade,0
B05047,49.7517011038373,1.48158109326499,no_id,no_taxon,no_grade,0
B05048,47.4835964075398,11.196600298285,no_id,no_taxon,no_grade,0
B05049,62.21030955591,13.5241663655572,no_id,no_taxon,no_grade,0
B05050,52.7800114340944,-9.20194827252223,no_id,no_taxon,no_grade,0
B05051,43.9518030489871,-1.27191822501038,no_id,no_taxon,no_grade,0
B05052,56.2594143079328,10.5835599798194,no_id,no_taxon,no_grade,0
B05053,37.0283088615401,-2.54987722941545,no_id,no_taxon,no_grade,0
B05054,36.8065350851067,14.8144583840859,no_id,no_taxon,no_grade,0
B05055,41.8430037858536,9.31417578167183,no_id,no_taxon,no_grade,0
B05056,45.2399399189136,3.43763815668377,no_id,no_taxon,no_grade,0
B05057,36.804258344784,10.2732137161967,no_id,no_taxon,no_grade,0
B05058,38.7538746425471,-5.38918815456459,no_id,no_taxon,no_grade,0
B05059,53.7168529123912,14.7775818911074,no_id,no_taxon,no_grade,0
B05060,40.9167932047637,14.603699437095,no_id,no_taxon,no_grade,0
B05061,61.5353918297183,5.40413018568862,no_id,no_taxon,no_grade,0
B05062,40.1696757659768,-3.94299862677859,no_id,no_taxon,no_grade,0
B05063,45.2229440616542,2.08491750450876,no_id,no_taxon,no_grade,0
B05064,47.7949288917104,0.126799825745301,no_id,no_taxon,no_grade,0
B05065,50.3691505073842,8.87619361426343,no_id,no_taxon,no_grade,0
B05066,44.113647780408,5.63170040757389,no_id,no_taxon,no_grade,0
B05067,38.0595599141317,-4.63222681078644,no_id,no_taxon,no_grade,0
B05068,39.4344978053799,-1.41738635782118,no_id,no_taxon,no_grade,0
B05069,36.445448968335,8.20262026687601,no_id,no_taxon,no_grade,0
B05070,42.3511708517157,-1.54687526961765,no_id,no_taxon,no_grade,0
B05071,37.3825512790395,-5.89858601604336,no_id,no_taxon,no_grade,0
B05072,48.1991039917146,3.72533267437481,no_id,no_taxon,no_grade,0
B05073,57.400871717931,-4.35990458336432,no_id,no_taxon,no_grade,0
B05074,43.9583474345348,0.359639463618394,no_id,no_taxon,no_grade,0
B05075,50.7631114805552,7.53780928678857,no_id,no_taxon,no_grade,0
B05076,53.6590487772539,13.1070850295802,no_id,no_taxon,no_grade,0
B05077,60.4786430992405,14.7677898049743,no_id,no_taxon,no_grade,0
B05078,51.0371020634245,13.842925886781,no_id,no_taxon,no_grade,0
B05079,44.0569020048338,4.45092371683058,no_id,no_taxon,no_grade,0
B05080,36.5956559391981,6.44986353311267,no_id,no_taxon,no_grade,0
B05081,48.9890004292977,3.67670352041546,no_id,no_taxon,no_grade,0
B05082,49.8909999609787,4.07502111174506,no_id,no_taxon,no_grade,0
B05083,63.9158451408977,13.9970538061737,no_id,no_taxon,no_grade,0
B05084,43.6050512779779,13.0713471886888,no_id,no_taxon,no_grade,0
B05085,49.4800428138891,13.2868680016478,no_id,no_taxon,no_grade,0
B05086,61.2075196385109,5.6217297859358,no_id,no_taxon,no_grade,0
B05087,46.576564626231,-1.09950106895824,no_id,no_taxon,no_grade,0
B05088,42.4459572667145,-2.34254203046258,no_id,no_taxon,no_grade,0
B05089,36.3949285080591,9.06586677920785,no_id,no_taxon,no_grade,0
B05090,54.0856601053517,-1.10850993130543,no_id,no_taxon,no_grade,0
B05091,43.2880213065417,-5.20500869197371,no_id,no_taxon,no_grade,0
B05092,51.576480367648,-2.0819982470378,no_id,no_taxon,no_grade,0
B05093,52.3967132808794,13.7879738752756,no_id,no_taxon,no_grade,0
B05094,46.9401465196224,4.99853479953599,no_id,no_taxon,no_grade,0
B05095,50.065941144165,7.83053859914498,no_id,no_taxon,no_grade,0
B05096,45.4432131629471,12.3375218777675,no_id,no_taxon,no_grade,0
B05097,50.6827660071412,12.7839598267391,no_id,no_taxon,no_grade,0
B05098,53.04061386256,-3.52061868743751,no_id,no_taxon,no_grade,0
B05099,48.4469266290979,5.33126793195417,no_id,no_taxon,no_grade,0
B05100,40.3087177066716,-6.12659311545061,no_id,no_taxon,no_grade,0
B05101,41.8995986390068,12.8850767933267,no_id,no_taxon,no_grade,0
B05102,40.3429052283115,-4.56952005633775,no_id,no_taxon,no_grade,0
B05103,48.8271750581299,8.01510478064632,no_id,no_taxon,no_grade,0
B05104,47.0010012532336,4.99661815299178,no_id,no_taxon,no_grade,0
B05105,38.048562772633,-5.648734225329,no_id,no_taxon,no_grade,0
B05106,54.869178303843,-2.991909062705,no_id,no_taxon,no_grade,0
B05107,45.8083939060452,4.24062364196596,no_id,no_taxon,no_grade,0
B05108,61.7196552704963,13.2312701334649,no_id,no_taxon,no_grade,0
B05109,51.2816561702837,10.7776557806391,no_id,no_taxon,no_grade,0
B05110,62.3577074505862,7.93771988589105,no_id,no_taxon,no_grade,0
B05111,36.0611911858575,8.50615585878474,no_id,no_taxon,no_grade,0
B05112,59.6451315260736,9.05822569358632,no_id,no_taxon,no_grade,0
B05113,50.4879535626524,2.94427987807832,no_id,no_taxon,no_grade,0
B05114,42.0507119285602,-7.30999149228367,no_id,no_taxon,no_grade,0
B05115,41.1432634021077,0.141075552693505,no_id,no_taxon,no_grade,0
B05116,46.1699750885452,4.06425082221905,no_id,no_taxon,no_grade,0
B05117,39.8438854254356,-6.82989874643381,no_id,no_taxon,no_grade,0
B05118,48.1571643793923,11.6538985770631,no_id,no_taxon,no_grade,0
B05119,57.133386806938,-5.53748998942252,no_id,no_taxon,no_grade,0
B05120,46.0014022583883,11.7146047694617,no_id,no_taxon,no_grade,0
B05121,37.8533918333868,13.5181931273516,no_id,no_taxon,no_grade,0
B05122,41.1861354901659,0.795483648441072,no_id,no_taxon,no_grade,0
B05123,39.4361919953203,-9.04832651046243,no_id,no_taxon,no_grade,0
B05124,39.7514701302196,-6.55793678912607,no_id,no_taxon,no_grade,0
B05125,39.8735006680259,-8.6018611958451,no_id,no_taxon,no_grade,0
B05126,46.9696467971053,2.48633491020656,no_id,no_taxon,no_grade,0
B05127,55.7715971803149,9.81078860765085,no_id,no_taxon,no_grade,0
B05128,36.4761205207219,3.74011845631298,no_id,no_taxon,no_grade,0
B05129,41.7591897232466,-1.3515412735697,no_id,no_taxon,no_grade,0
B05130,63.4914949030749,13.4817046137637,no_id,no_taxon,no_grade,0
B05131,59.1139368667865,11.5655039445816,no_id,no_taxon,no_grade,0
B05132,47.5271838612336,-0.704977907159675,no_id,no_taxon,no_grade,0
B05133,42.3298298075588,-3.99340817446007,no_id,no_taxon,no_grade,0
B05134,49.1923247239307,4.74178271466442,no_id,no_taxon,no_grade,0
B05135,54.6841207958383,13.3901939337333,no_id,no_taxon,no_grade,0
B05136,63.5413683134032,11.7646869156567,no_id,no_taxon,no_grade,0
B05137,63.9374467472063,12.499459302275,no_id,no_taxon,no_grade,0
B05138,46.924930001085,-1.93103668658389,no_id,no_taxon,no_grade,0
B05139,38.9708293477671,-3.69965725808451,no_id,no_taxon,no_grade,0
B05140,38.1462599199298,-1.71905971309008,no_id,no_taxon,no_grade,0
B05141,36.9638680128627,10.0504816013872,no_id,no_taxon,no_grade,0
B05142,39.635655335893,-6.04273381738507,no_id,no_taxon,no_grade,0
B05143,37.51596021633,14.7853726039179,no_id,no_taxon,no_grade,0
B05144,51.1741820238978,10.0827366529037,no_id,no_taxon,no_grade,0
B05145,48.5802252315826,2.78795339949928,no_id,no_taxon,no_grade,0
B05146,48.6446709904111,5.33885739018282,no_id,no_taxon,no_grade,0
B05147,44.6698881585571,8.52426390375443,no_id,no_taxon,no_grade,0
B05148,63.541092144424,8.87661679658385,no_id,no_taxon,no_grade,0
