TreeID,id,EpiID,site,DBH_num,EpiCount_noNA,taxon_id,TreeCat,NumberTrees,siteLat,siteLon,setting,dominanttree1,dominanttree2,dominanttree3,dominanttree4,dominanttree5,dominanttree6,V17,undergrowth,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat,Name,area_ha,taxon.name,n_obs,sum_individuals,user_login,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,TreeSp,GrowingSite,Moss,EpiCount,EpiSize,DBH,EpiHeight,Setting,field:NA,TreeHeight,ObsGroup,field:host plant id,field:plant life stage,field:invasive?,field:associated observation,field:plant phenology->most common flowering/fruiting reproductive stage,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,obs_date,family_id,family_name,class_id,class_name,genus_id,genus_name
S33T04,312920295,S33T04_E04,S33,0.5,6,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:32 PM,sori,FALSE,https://www.inaturalist.org/observations/312920295,46.7183277778,-2.3557722222,"46.7183277778,-2.3557722222",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus robur,branch,yes,6,0.3,0.5,1-6,Rural,,17,S32T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",17,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg,6,1-6,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T04,312920295,S33T04_E05,S33,0.5,6,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:32 PM,sori,FALSE,https://www.inaturalist.org/observations/312920295,46.7183277778,-2.3557722222,"46.7183277778,-2.3557722222",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus robur,branch,yes,6,0.3,0.5,1-6,Rural,,17,S32T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",17,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg,6,1-6,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T04,312920295,S33T04_E06,S33,0.5,6,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:32 PM,sori,FALSE,https://www.inaturalist.org/observations/312920295,46.7183277778,-2.3557722222,"46.7183277778,-2.3557722222",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus robur,branch,yes,6,0.3,0.5,1-6,Rural,,17,S32T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",17,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565033897/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033894/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033914/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565033912/square.jpg,6,1-6,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T05,312920614,S33T05_E01,S33,0.24,1,346413,10 - 30,47,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,5,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:36 PM,"",FALSE,https://www.inaturalist.org/observations/312920614,46.718475,-2.3558555556,"46.718475,-2.3558555556",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,1,0.1,0.24,1.2,Rural,,13,S32T05,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",13,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565034843/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565034859/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565034886/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565034843/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565034859/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565034886/square.jpg,1,1.2,0.1,1.2,0.1,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T06,312920834,S33T06_E01,S33,0.37,1,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,research,2025/09/02 5:37 PM,"",FALSE,https://www.inaturalist.org/observations/312920834,46.7183972222,-2.3558555556,"46.7183972222,-2.3558555556",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,1,0.24,0.37,1.2,Rural,,15,S32T06,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035333/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035336/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035371/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565035333/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035336/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035371/square.jpg,1,1.2,0.24,1.2,0.24,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T07,312921119,S33T07_E01,S33,0.33,2,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:38 PM,"",FALSE,https://www.inaturalist.org/observations/312921119,46.7185111111,-2.3558694444,"46.7185111111,-2.3558694444",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,2,0.4,0.33,1.7-3.5,Rural,,14,S32T07,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",14,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035707/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035700/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035765/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565035707/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035700/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035765/square.jpg,2,1.7-3.5,0.4,1.7,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T07,312921119,S33T07_E02,S33,0.33,2,346413,30 - 60,25,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:38 PM,"",FALSE,https://www.inaturalist.org/observations/312921119,46.7185111111,-2.3558694444,"46.7185111111,-2.3558694444",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,2,0.4,0.33,1.7-3.5,Rural,,14,S32T07,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",14,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035707/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035700/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565035765/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565035707/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035700/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565035765/square.jpg,2,1.7-3.5,0.4,1.7,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T08,312921562,S33T08_E01,S33,0.6,1,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:41 PM,sori,FALSE,https://www.inaturalist.org/observations/312921562,46.7184555556,-2.355975,"46.7184555556,-2.355975",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,branch,yes,1,0.4,0.6,2.5,Rural,,14,S32T08,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",14,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565036565/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565036586/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565036636/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565036593/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565036597/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565036565/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565036586/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565036636/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565036593/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565036597/square.jpg,1,2.5,0.4,2.5,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T09,312921822,S33T09_E01,S33,0.26,2,346413,10 - 30,47,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,5,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:43 PM,"sori
",FALSE,https://www.inaturalist.org/observations/312921822,46.7184333333,-2.3560888889,"46.7184333333,-2.3560888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,2,0.4,0.26,1.7-2,Rural,,6,S32T09,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",6,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037430/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037405/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037506/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037368/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037336/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037386/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037430/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037405/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037506/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037368/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037336/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037386/square.jpg,2,1.7-2,0.4,1.7,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T09,312921822,S33T09_E02,S33,0.26,2,346413,10 - 30,47,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,5,1,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:43 PM,"sori
",FALSE,https://www.inaturalist.org/observations/312921822,46.7184333333,-2.3560888889,"46.7184333333,-2.3560888889",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,2,0.4,0.26,1.7-2,Rural,,6,S32T09,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",6,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037430/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037405/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037506/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037368/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037336/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037386/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037430/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037405/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037506/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037368/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037336/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037386/square.jpg,2,1.7-2,0.4,1.7,0.4,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T10,312922104,S33T10_E01,S33,0.86,4,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:45 PM,"",FALSE,https://www.inaturalist.org/observations/312922104,46.7186083333,-2.3560527778,"46.7186083333,-2.3560527778",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,4,0.3,0.86,4-7,Rural,,15,S32T10,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg,4,4-7,0.3,4,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T10,312922104,S33T10_E02,S33,0.86,4,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:45 PM,"",FALSE,https://www.inaturalist.org/observations/312922104,46.7186083333,-2.3560527778,"46.7186083333,-2.3560527778",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,4,0.3,0.86,4-7,Rural,,15,S32T10,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg,4,4-7,0.3,4,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T10,312922104,S33T10_E03,S33,0.86,4,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:45 PM,"",FALSE,https://www.inaturalist.org/observations/312922104,46.7186083333,-2.3560527778,"46.7186083333,-2.3560527778",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,4,0.3,0.86,4-7,Rural,,15,S32T10,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg,4,4-7,0.3,4,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T10,312922104,S33T10_E04,S33,0.86,4,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:45 PM,"",FALSE,https://www.inaturalist.org/observations/312922104,46.7186083333,-2.3560527778,"46.7186083333,-2.3560527778",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,4,0.3,0.86,4-7,Rural,,15,S32T10,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565037865/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037866/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565037893/square.jpg,4,4-7,0.3,4,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
S33T11,312922362,S33T11_E01,S33,0.7,3,346413,60 - 90,5,46.718419,-2.3561117,Rural,Quercus ilex,Quercus robur,Ilex,"","","","","",27,2,11,2,Site33_Ile_d'Yeu,0.251172306182,Polypodium cambricum,120,940,marie-ho,needs_id,2025/09/02 5:47 PM,"",FALSE,https://www.inaturalist.org/observations/312922362,46.718575,-2.3559194444,"46.718575,-2.3559194444",southern polypody,3337,3541,943,FALSE,species,FALSE,TRUE,6462,Quercus ilex,trunk,yes,3,0.3,0.7,1-4,Rural,,15,S32T11,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",15,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/565038421/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038469/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038432/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/565038456/square.jpg,3,1-4,0.3,1,0.3,2025-09-02,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
